waiting_time,system_time,service_time
4.653287365603262,5.931391969464627,1.2781046038613693
4.479368377935998,6.347020815296972,1.8676524373609749
4.738148637376582,20.408549553702514,15.670400916325937
3.2970262933941683,3.4108760812061547,0.11384978781198005
6.172832907925866,7.346989101201501,1.1741561932756421
1.8607913814429509,2.914543258328848,1.0537518768858933
0.20541524870448313,1.291779332506124,1.0863640838016375
0.0,1.6592483641644264,1.6592483641644293
0.0,1.44547946242443,1.4454794624244351
0.0,2.6744314456948786,2.6744314456948812
0.0,3.0769423699559866,3.0769423699559826
1.9036746992426856,2.458085482701975,0.5544107834592898
1.5224201743345134,2.0615953796956887,0.5391752053611796
0.04717391201796772,8.463999066061689,8.416825154043725
0.0,0.8099284189884628,0.8099284189884652
0.0,1.005640529710064,1.0056405297100592
0.0,1.6647429186492104,1.6647429186492073
0.0,3.075398554738129,3.075398554738132
1.412466948098583,4.651244957327933,3.2387780092293452
0.10299796918731374,1.969580246795175,1.866582277607864
0.9052620517890517,2.411312243220479,1.5060501914314306
2.0255126405678965,2.1266873439294613,0.10117470336157046
0.6633191063125707,0.9151465186988617,0.25182741238629597
0.5711707916357796,0.9833998439565619,0.41222905232078516
2.1851635873261728,8.595925444422917,6.410761857096749
1.2870939293612196,1.88001414169959,0.5929202123383676
0.7789003502013543,2.134378245205653,1.3554778950043032
0.0,2.3448429960757977,2.3448429960757964
0.0,8.199595151008879,8.199595151008879
4.403013490976406,4.424761780750316,0.021748289773911782
1.6856115691839904,4.575275624913999,2.889664055730003
4.087945297560523,6.905575337346846,2.817630039786319
3.2358753746571836,6.417203936740762,3.1813285620835763
3.215266907035385,3.437707340411265,0.22244043337588576
5.536428213542678,6.780272775708269,1.2438445621655905
2.2313693938062187,2.4529635858268506,0.2215941920206337
1.8173673164860418,1.9236458817263724,0.10627856524032726
2.420746209402921,3.5855343682349172,1.1647881588319928
0.0,0.40690595322055856,0.4069059532205501
0.0,1.0927180498556766,1.0927180498556883
0.0,1.0273257131380547,1.0273257131380462
0.0,4.430845968086828,4.43084596808682
1.8916801899384268,2.386615900376711,0.4949357104382796
0.0,4.087542094741963,4.087542094741963
0.0,0.15765602306993287,0.15765602306994117
1.9075493332755116,4.2016228065806445,2.2940734733051467
0.0,0.6927072791439173,0.6927072791439296
0.0,1.0011079264746172,1.001107926474615
0.0,1.4540347316175541,1.454034731617552
0.0,3.7489684970391295,3.7489684970391175
2.7827176291036437,6.738751694992743,3.956034065889086
0.0,7.12037364297197,7.120373642971969
5.82163014024232,7.187236965932186,1.3656068256898617
5.811269056354661,7.439927424690865,1.6286583683361964
6.513746717060997,7.0179985532553815,0.5042518361943807
5.404244672880793,6.470493849576343,1.0662491766955566
4.6564158357113,5.397557354682789,0.7411415189714806
5.01901006201166,7.815634622682296,2.7966245606706246
1.8883428103055167,2.0663860808451204,0.1780432705395923
1.2166461377207156,1.9944934320970447,0.7778472943763277
3.2781497534403172,6.6326626751319395,3.3545129216916085
0.10055360263817192,3.1568343427193497,3.056280740081165
0.0,0.7165671541554559,0.7165671541554552
0.12871104329045124,4.679334404629429,4.550623361338969
0.40847272988429495,1.9364023237633319,1.5279295938790303
1.5567354187360536,1.8911628917713585,0.3344274730353086
0.7697281768626283,2.153787679588902,1.3840595027262648
0.10881993263643608,1.7614746203020104,1.6526546876655734
0.44649537688292185,1.2467995733773307,0.8003041964944004
0.4735970731396435,2.210151449612084,1.7365543764724323
0.25703728598446673,2.574560444540282,2.3175231585558245
0.0,5.40468879656936,5.404688796569348
0.0,5.617382053189004,5.6173820531889955
2.7370400674161885,4.853102438922065,2.116062371505869
