crash_time
0.054074784783998256
0.02525450636518202
0.02321557395650767
0.010852892157436622
0.05359961528819189
0.0671522831046357
0.06656406246202318
0.1063585806378628
0.014173655967385247
0.03050085472235241
0.024059868840580177
0.045747351891298305
0.033297900593426945
0.017487297292749608
0.0389574580631925
0.07708923707193514
0.06214170803546595
0.01750585298038873
0.03214016995471286
0.05759691953520783
