crash_time
0.14145199625919636
0.11286399401049246
0.13189512747955573
0.09986551267557084
0.09130059097829482
0.11934819932884932
0.13377539166631122
0.16262825377100784
0.05189920900622913
0.11202574269584256
0.1138745512015103
0.08689010770228703
0.1428743719140686
0.09494787077738669
0.10395967511019141
0.14569751515158094
0.10488973750995918
0.17450799367380457
0.11070797626045434
0.1767343840525777
